tweets,Subjectivity,Polarity,Analysis
 reminds me of that game “can your pet?”,0.4,-0.4,-1
" Real? FINALLY, I can now beat the living shit out of a raw chicken. Thanks PETA for this leak, looking forward to smoking every ""Not A Nugget"" main ]",0.6241452991452993,-0.11068376068376068,-1
 _Sakurai  No,0.0,0.0,0
  the hidden replies lol ),0.5166666666666666,0.3166666666666667,1
 ,0.0,0.0,0
  This is for you when you go defunct. ;P https//t.co/L3Tq3dwJp4,0.0,0.0,0
 hey you want some chicken nuggets,0.95,-0.6,-1
  That's absolutely fake,1.0,-0.5,-1
" If animals don't want to be abused then why don't they just say ""No"" i'm so confused?",0.7,-0.4,-1
 _Sakurai  i hope they sue you for your “spoofs”,0.0,0.0,0
 suck ma dick y'all can't stop me from eating chicken nuggs 🖕🖕🖕🖕🖕🖕🖕🖕 https//t.co/eownQ74r6m,0.95,-0.6,-1
  https//t.co/uwWk59xRWX,0.0,0.0,0
  don't care didn't ask,0.0,0.0,0
  YOUR MOM,0.0,0.0,0
 _cumflation that moment when peta realises humans are animals,0.0,0.0,0
"   get your lawyers, bestie",0.0,0.0,0
 didnt you make a game about cooking mama killing animals and hated nintendo https//t.co/u93GxAaoYG,0.55,-0.65,-1
 Since when?,0.0,0.0,0
"  ayo peta you gettin yo ass beaten in the qrts, u want some to cope? https//t.co/LvbGzIm3UR",0.0,0.0,0
 You make vegans look bad,0.6666666666666666,-0.6999999999999998,-1
"  Yeah I like meat, how could you tell? https//t.co/MYCF8Mlr4g",0.0,0.0,0
" You show a nasty human beating a horse and get just as nasty people posting ignorant pics and videos on here. I hope you continue to expose animal abuse and piss off the ignorant.
 keep up your amazing dedication ❤️🧡",0.75,-0.35,-1
 Can i still be vegan and eat dick ?,0.0,0.0,0
 I can indeed confirm that killing animals for food is approved,0.0,0.0,0
 Block me https//t.co/7pNLtKex6Z,0.0,0.0,0
  https//t.co/EQ8Gsv6VPu,0.0,0.0,0
 _Sakurai  https//t.co/36VH2mQ4XA,0.0,0.0,0
"  Hold up everyone, this is a great idea! Add him, play as Kirby and repeatedly devour the undercooked nugget and then use Kirby ult 🤣 dinner is served!",0.75,1.0,1
" wait a sec
you put a mural up in france
and wrote in in ENGLISH? https//t.co/2iwhLjegpb",0.3,-0.05,-1
  Yummy https//t.co/rA3wPE7r0A,0.0,0.0,0
 I love milkies https//t.co/Nu9nLGpimr,0.6,0.5,1
" animals in pens love their lives, exactly
so whats your problem?",0.425,0.375,1
  https//t.co/0aevYLsvI5,0.0,0.0,0
" if no animal deserves to suffer, thats hypocritical.
humans are technically animals, and i suffer every time i see one of your posts",0.1,0.0,0
  I want mcnuggets right now.  .,0.5357142857142857,0.2857142857142857,1
 https//t.co/onvBCUUMZP,0.0,0.0,0
 _Sakurai  no,0.0,0.0,0
  lul,0.0,0.0,0
" i would eat you, cuz if i got stranded on a desert island, youd be there to stop me from eating the crabs",0.0,0.0,0
 _Sakurai  i love mcnuggets,0.6,0.5,1
  why are you complaining for the turtles? dont you live in a plastic box?,0.5,0.13636363636363635,1
" Oh what’s this I see!

More GOOD beings being harmed?

What’s wrong with you humanity? https//t.co/CNG3YvcTxj",0.6666666666666666,0.2333333333333333,1
 URGENT! i dont care,0.0,0.0,0
  And THIS is why no one takes you seriously,0.6666666666666666,-0.3333333333333333,-1
" ill adopt pancake and train her to break into zoos and eat endangered monkeys
happy now?",1.0,0.15000000000000002,1
" study PETA takes years off a cows life
Who knew? 🤦‍♀️",0.0,0.0,0
 ,0.0,0.0,0
"  PETA, more like pissta 😂😂😂😂😭😭😭😭🤣🤣🤣🤣💀💀💀☠️☠️💀☠️😱😱😱😱😱🥶🥶🥶🥶🥵🥵🥵🥵😧😧😧😧🤭🤭🤭🤭🥴🥴🥴🥴🥴",0.5,0.5,1
" _Paris theres also nothing ""luxurious"" about your attitude",0.0,0.0,0
"  Well, time to go eat chicken.",0.95,-0.6,-1
" The young horse SHIIIIT in the video and fell hard to the floor
thats all i see when i read this",0.4708333333333333,-0.09583333333333334,-1
" see, even the rabbits are tired of being vegan
theyre resorting to cannibalism",0.7,-0.4,-1
 isnt that what u do tho,0.0,0.0,0
 rate my plate https//t.co/js6mgR2Op9,0.0,0.0,0
" Oh hey, here's a little tier list I whipped together. Think y'all might enjoy it https//t.co/dyNQdjy8Eu",0.5,0.10625000000000001,1
 _Sakurai   PLEASE DMCA,0.0,0.0,0
  your slaughter of students or your slaughter of dogs,0.0,0.0,0
  👏👏👏😘😘💚💚💚💚🙏🙏,0.0,0.0,0
" no, PETA, its about you being spiderman",0.0,0.0,0
 holy shit tormentor fnf no way,0.8,-0.2,-1
  This u? https//t.co/NPmcBKk4GF,0.0,0.0,0
   hey you cant take videos of me without my consent,0.0,0.0,0
  Can't wait for Nintendo to hit you with a cease and desist letter for this,0.0,0.0,0
 _Sakurai  Just doing my yearly check on PETA to see if they are still being stupid,1.0,-0.7999999999999999,-1
  Frrrieeeeeed Chicken https//t.co/bxLIRAhdXf,0.95,-0.6,-1
"  Peta, more like beta. gotem. https//t.co/GTPrGAlyyI",0.5,0.5,1
"  Peta, you dont do any favors to anyone. You want to save animals, yet you kill them yourself even if perfectly healthy. You even kid napped a dog and put it down and all you could show for was an apology? That should have been thousands of dollars in the family's door step!!!!",0.3944444444444445,0.06011284722222221,1
  https//t.co/0FWCrnNBwI,0.0,0.0,0
 SeaWorld Sucks forever,0.3,-0.3,-1
 _Sakurai  Hope it fails lol,0.5,0.15000000000000002,1
  y'all bout damn goofy as fuck,0.8,0.04999999999999999,1
  https//t.co/n1gtvgbC3w,0.0,0.0,0
 https//t.co/mSUpUpTgaY,0.0,0.0,0
 chicken nugget,0.95,-0.6,-1
" Alternative headline “Tule elk being protected to appease fanatical animal activists, ignoring importance of farming”.",0.0,0.0,0
"  Hey  
Is it ok if I order you guys Arby's this time
Haven't tried their food yet but I'm pretty sure you guys like it",0.7962962962962963,0.4166666666666667,1
 _Sakurai  Fucking hell no!,0.8,-0.75,-1
  Hey peta. When I was reading this tweet. I just finished a double quoter ponder and it was fucking delicious https//t.co/we0ew3iNGB,0.5,0.5,1
 I LOVE TO COOK STEAKS MMMMMMMMMMM Medium rare,0.75,0.4,1
 MMMM THESE CHICKEN NUGGETS ARE SO GOOD,0.775,0.04999999999999999,1
 Is that a Neigh? Or a yay!!!! You kinky little strumpets you! https//t.co/ta8tSmj8zf,0.5,-0.234375,-1
" Not only is Texas famous for its animal abuse, it's now famous for abusing women's rights as well.",1.0,0.3333333333333333,1
  I bet he's tasty as fuck,0.6,-0.4,-1
   is cum,0.0,0.0,0
 dino chicken nuggies 😋☺️🤲 https//t.co/WJ6LfgqaGK,0.95,-0.6,-1
 I dunno know about this one man i think they might actually be a chicken nugget https//t.co/Y5f24Uik5x,0.95,-0.6,-1
"  Yep, the uncle who works at Nintendo, a very old urban legend but it seems that people are still using it, if PETA can be considered as normal and thinking people...",0.3033333333333333,0.09333333333333334,1
  nuggies https//t.co/kB5UwDDlWL,0.0,0.0,0
"  Wait. You want you animal mascot in a game where fighters beat each other up with some animal-like characters in the roster after you mocked (more than one) the whole of the Pokémon franchise that you would call out for animals battling each other?

Inconsistencies much?",0.32142857142857145,0.02142857142857143,1
 aren’t you ableist ? 🤨 https//t.co/7vmKWz9x7U,0.0,0.0,0
  Man! These nuggets are tasty! https//t.co/aJxejitadd,0.0,0.0,0
 _Sakurai  https//t.co/VRlYLB1PXC,0.0,0.0,0
" _Sakurai  yes he is
you can’t hide the truth https//t.co/ITuZHOTCXq",0.0,0.0,0
    do what you did with the pokemon rom hacks and sue peta for leaking the smash DLC,0.0,0.0,0
"  Honestly, I like to use Roy, Captain Falcon, Mario, Bowser, Pyra, Incineroar, or Charizard on the new DLC character",0.6772727272727272,0.36818181818181817,1
  Are yall gonna euthanize Isabelle while youre at it,0.0,0.0,0
   https//t.co/ad3ojbCQdw,0.0,0.0,0
  Chicken nuggets were made from avocados CALLED chickens,0.95,-0.6,-1
  https//t.co/26FKg5gsNd,0.0,0.0,0
  chimpken nugguests https//t.co/uCqTT4JBiC,0.0,0.0,0
 no that would be you,0.0,0.0,0
  ,0.0,0.0,0
" Naw that's you guys..
After you kill all pitbulls and countless other dog breeds in your shelters",0.4375,-0.0625,-1
  Stop killing the animals you claim to save,0.0,0.0,0
 how could you resist this? 😋 https//t.co/BPguQR4gLY,0.0,0.0,0
 Those who think they are better than the animals and treat animals badly are savages. Those who free the animals and treat the animals well are advanced.. 😁,0.6416666666666666,0.15000000000000005,1
  Me beating nuggets ass on final destination https//t.co/GExcSijI6z,1.0,0.0,0
  you're better at killing animals than making joke leaks,0.5,0.5,1
"  So your ""not a nugget"" mascot will get involved in animal cruelty by being beaten to a pulp? Also... You want to explain the percentage of animals killed in your shelters? https//t.co/TH8IErD8G0",0.0,-0.2,-1
  Got damn I could rlly go for some chicken nuggets. https//t.co/dvzObh81dD,0.95,-0.6,-1
 Here you go https//t.co/5KQT3dj0G1,0.0,0.0,0
  ,0.0,0.0,0
 This u? https//t.co/04AXl36Zf5,0.0,0.0,0
  Slapping raw shanks of beef even after it's dead! That's how you unlock the flavor... https//t.co/7q5wsCwtdx,0.4307692307692308,-0.2403846153846154,-1
 yo u want a bite? https//t.co/XUR53hlAuG,0.0,0.0,0
  Over time I just think Peta is the biggest troll account,0.0,0.0,0
 _Sakurai  Vai tomar no cu chato pra caralho,0.0,0.0,0
"  Would be awesome if you could focus on real issues that you're well aware of instead of attacking a videogame. That's fucking ridiculous, you're becoming your own parody",0.7333333333333334,0.3611111111111111,1
" YES 150 DOGS INCLUDING CONTRACTED TRAINED DOGS WERE RELEASED IN KABUL AIRPORT&amp; ENDED UP IN HANDS OF TALIBAN &amp; MOST LIKELY POISENED SHOT OR WORSE SHAME ON DOD CDC POTUS.US FEMALE VET REMAINS THERE W 1 PUPPY MAKE IT RIGHT! GET HER OUT!  
KabulSmallAnimalrescue",0.5604761904761905,0.10928571428571428,1
  nah he tweekin,0.0,0.0,0
  weren't all of you the one who mocked a lot of Nintendo games and their mascot and yet want your characters on Smash?,0.0,0.0,0
 _Sakurai  Lmao this is funny and that’s why I’m laughing,1.0,0.425,1
 https//t.co/Wx4eyMTNaf,0.0,0.0,0
  I remember playing a Flash game involving this character a long time ago.,0.4,-0.225,-1
  Remember that time you guys made fun of mentally disabled people?,0.25,0.04999999999999999,1
 _Sakurai  LMFAO,0.0,0.0,0
  F Tier character,0.0,0.0,0
  Meat is so yummy,0.0,0.0,0
 https//t.co/bm9m8zARhS,0.0,0.0,0
  Feed me meat,0.0,0.0,0
"  Hey  maybe instead of going after harmless molders and content creators, you can attack this obvious copyright infringement",0.5,0.0,0
  Me when that dlc comes out https//t.co/z8O6in61IZ,0.0,0.0,0
   you seeing this??,0.0,0.0,0
  You love some good nuggets right Peta ) https//t.co/Hlwg8KUxld,0.5785714285714286,0.49523809523809526,1
 I must take the record,0.0,0.0,0
 This u? https//t.co/L0tliavGNW,0.0,0.0,0
 I love milk 😋,0.6,0.5,1
"  Why would you want your mascot who's all about not being eaten to be in a game with Kirby and Wario as notable fighters
I don't think you thought this through dawg",0.45,0.04999999999999999,1
 _Sakurai  https//t.co/VIaUvgMdDO,0.0,0.0,0
  https//t.co/tok1f7TQFj,0.0,0.0,0
 Yum yum yum https//t.co/SGTdGPB4YS,0.0,0.0,0
  society if peta actually contributed to fighting animal cruelty instead of killing pets and whining about fictional creatures https//t.co/s5RCb3ZMuV,0.175,0.0,0
"  My uncle also works at Nintendo and he said that Wario, Yoshi, Kirby, and King Dedede's Neutral Specials are all instant KOs on Not A Nugget and I just found that neat https//t.co/qaqXBpdidQ",0.6666666666666666,0.0,0
 🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍔🍔🍔🍔🍔🍔🍗🍖🍗🍖🍗🍖🍗🍖🍖🍖🍖🍖🍖🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍔🍔🍔🍔🍔🍔🍗🍖🍗🍖🍗🍖🍗🍖🍖🍖🍖🍖🍖🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍗🍖🍔🍔🍔🍔🍔🍔🍗🍖🍗🍖🍗🍖🍗🍖🍖🍖,0.0,0.0,0
  YOU FUCKING TAGGED THEM also https//t.co/071QeLMYFr,0.8,-0.6,-1
 Who needs vegan cheese when you can have real cheese 😎,0.30000000000000004,0.2,1
  https//t.co/yvz1sr2yD7,0.0,0.0,0
 Where's the meat?,0.0,0.0,0
  “Spoofs” being the keyword.,0.0,0.0,0
  yummy!! https//t.co/PaW6JM4yEW,0.0,0.0,0
" i eat sausage 
which means dick i suck dick haha",0.3,0.2,1
  Where's the meat?,0.0,0.0,0
  dont yall euthanize thousands of dogs every day?,0.0,0.0,0
 Thank you! 🥰,0.0,0.0,0
  Guys what's your favorite thing on the kfc menu https//t.co/hgONBh4n3J,1.0,0.5,1
  Me about to make some dino nuggets https//t.co/l1t3la5was,0.0,0.0,0
  remember when you said drinking milk caused autism??,0.0,0.0,0
 Where's the meat?,0.0,0.0,0
  Notice how it’s in last place poor thing got his ass Ken 0 to death LMAO https//t.co/cCbCE64S7l,0.5555555555555555,0.06666666666666665,1
 Because we can lol,0.7,0.8,1
  so why do you hate Nintendo?,0.9,-0.8,-1
  My dad works at Twitter HQ and WILL BAN YOU,0.0,0.0,0
 GOT DAMN https//t.co/fpEP4YRuZA,0.0,0.0,0
" I love milk, I drink it every day. One of my favourite drinks! 😋",0.6,0.625,1
  I can ratio PETA pls 😌 https//t.co/lIr4f1uZC8,0.0,0.0,0
  they didn’t show how many people signed the petition because it’s a grand total of 0,0.75,0.3333333333333333,1
  yeah that's obviously a chicken 🤦🤦🤦,0.95,-0.6,-1
"  I can't wait for the next PETA character ""90% dogs killed in PETA Shelters""",0.0,-0.1,-1
 I feel like their social media person is purposefully sabotaging their public image (as if it wasn’t already negative to begin with),0.17777777777777778,-0.08888888888888889,-1
 _Sakurai  When can I eat it?,0.0,0.0,0
  wtf u want us to beat up a duck... I thought u were against animal cruelty... youve changed Peba...,1.0,-0.5,-1
  What are you trying to accomplish with this?,0.0,0.0,0
" _Sakurai  Oh yeah, of course. Such a great idea. After all, Nintendo must love you so much. https//t.co/fsEcY9wunx",0.5125000000000001,0.375,1
"  Looks like a nugget to me, and a tasty one at that",0.0,0.0,0
  https//t.co/9Fz9quFvSD,0.0,0.0,0
  Okay but which one are you? https//t.co/8PPtyXziyC,0.5,0.5,1
"  I really like Pork, had it for Christmas one time and it was really delicious!",0.6,0.6,1
"  MyUncleWorksAtNintendo
WTF? 2008 called, they want their memes back! https//t.co/1LtFf0dmTR",0.5,-0.25,-1
 what's a good sauce to have with steak?,0.6000000000000001,0.7,1
  PETA you could get sued for this,0.0,0.0,0
 Delicious,1.0,1.0,1
 _Sakurai  https//t.co/yCyC5IWjGQ,0.0,0.0,0
" _Sakurai  Why would I support someone who used a part of me, autism specifically, to misinform and scare people into not drinking milk?",0.0,0.0,0
 That’s amazing! It’s about time other parts of the world do the same.,0.4666666666666666,0.20833333333333337,1
  https//t.co/b2kmGajv7l,0.0,0.0,0
  whats this about then? https//t.co/GjVZVBqIkj,0.0,0.0,0
  https//t.co/QATE7TvC9X,0.0,0.0,0
  https//t.co/DevnZlkZAU,0.0,0.0,0
  Ratio’d by my chicken tacos https//t.co/OKZv9wgx8H,0.95,-0.6,-1
  hey can you tell me about this? https//t.co/GjVZVBqIkj,0.0,0.0,0
  https//t.co/m9ZrHCuLhp,0.0,0.0,0
  // blood https//t.co/9hSbefCU89,0.0,0.0,0
 _Sakurai  No.,0.0,0.0,0
 _Sakurai  Shut up lol.,0.7,0.8,1
"  Fishing and catching bugs in a Digital Game.
😡😡😡😡😡

Ken beating up a baby chicken in a fighting game.
😍😍😍😍😍",0.53,-0.16,-1
 lol sike,0.7,0.8,1
 Man I’m hungry I could really go for a fried kitten right now,0.3678571428571429,0.24285714285714285,1
  it’s true https//t.co/xDrOFlXWG9,0.65,0.35,1
  https//t.co/b6cGZiEQ8P,0.0,0.0,0
  https//t.co/apZM448Zt0,0.0,0.0,0
  Damn I could really use some of this rn. Mmmmmm yummy. https//t.co/9dA2JaB3Hv,0.2,0.2,1
  https//t.co/S6LUg56W0s,0.0,0.0,0
"  Nintendo wouldn't ever do this on a count of the fact that one, Not a Nugget doesn't even have enough source material for a moveset, and two, you guys literally made games in the past that would probably make Nintendo file a DMCA on your asses.",0.375,-0.125,-1
  https//t.co/3cRYGBI2ZK,0.0,0.0,0
  Nom https//t.co/bjWHc9WXD3,0.0,0.0,0
" Save The Gorillas, Save The Planet!

Buy your share of $GORL now and become a part of our journey, to help the gorillas and to reach the moon in thsavee process!savee process!savee process! process!
 Buy Gorilla  on pancake swap￼￼￼￼ 0x0d3D13eE3df3a6c8a5705301Ac1571De3eF73d5E",0.0,0.0,0
  You reeeaaaalllllyyyy think Nintendo's gonna even consider this after you pulled THIS SHIT?!?!! https//t.co/X56nZkXuqO,0.8,-0.390625,-1
 chimkin numget,0.0,0.0,0
 https//t.co/tCBNBqZRi0,0.0,0.0,0
  That’s not Waluigi,0.0,0.0,0
  did you get to try this character yet https//t.co/wWOL9SfHOy,0.0,0.0,0
 No https//t.co/ISW8gQXT3t,0.0,0.0,0
 _Sakurai  Dig in PETA https//t.co/IWdoxab44p,0.0,0.0,0
"   That is beyond sad and really makes you question the government. If they are trying to cover this up and ignore peoples feelings, what else are they doing? Great work PETA and thank you for doing the right thing ❤️",0.6214285714285714,0.19642857142857142,1
  He isn't a nugget because you have to fatten him up first.,0.3333333333333333,0.25,1
  I love eating chicken nuggets,0.7749999999999999,-0.04999999999999999,-1
   Damn i forget asking G + I eat Rabbit on a daily basis,0.0,0.0,0
 is transphobic and homophobic they keep hiding my replies to their tweet,0.0,0.0,0
 https//t.co/vyrh1zbfNr,0.0,0.0,0
"  Yeah I don't think they're gonna add your ""character"" to their game after you literally made games mocking them.",0.4,-0.4,-1
 L’Artisane Creative Bakery!,1.0,0.625,1
 _Sakurai  I'm fairly sure they've never played the game. One of their ideas for a move is tofu that heals 100%. Also the final character was picked ages ago.,0.762962962962963,0.033333333333333326,1
